353,Castellano,4-5,"LITERATURA. Elaboro hipótesis de lectura acerca de las relaciones entre los elementos constitutivos de un texto literario, y entre éste y el contexto.","Relaciono las hipótesis predictivas que surgen de los textos que leo, con su contexto y con otros textos, sean literarios o no. ",2020-01-25 18:12:03.453072-05
354,Castellano,4-5,"LITERATURA. Elaboro hipótesis de lectura acerca de las relaciones entre los elementos constitutivos de un texto literario, y entre éste y el contexto.","Comparo textos narrativos, líricos y dramáticos, teniendo en cuenta algunos de sus elementos constitutivos.",2020-01-25 18:12:03.453072-05
355,Castellano,4-5,"MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo los medios de comunicación masiva y selecciono la información que emiten, para utilizarla en la creación de nuevos textos.",Reconozco las características de los diferentes medios de comunicación masiva. ,2020-01-25 18:12:03.453072-05
356,Castellano,4-5,"MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo los medios de comunicación masiva y selecciono la información que emiten, para utilizarla en la creación de nuevos textos.",Selecciono y clasifico la información emitida por los diferentes medios de comunicación. ,2020-01-25 18:12:03.453072-05
357,Castellano,4-5,"MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo los medios de comunicación masiva y selecciono la información que emiten, para utilizarla en la creación de nuevos textos.",Elaboro planes textuales con la información seleccionada de los medios de comunicación. ,2020-01-25 18:12:03.453072-05
358,Castellano,4-5,"MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo los medios de comunicación masiva y selecciono la información que emiten, para utilizarla en la creación de nuevos textos.",Produzco textos orales y escritos con base en planes en los que utilizo la información recogida de los medios. ,2020-01-25 18:12:03.453072-05
359,Castellano,4-5,"MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo los medios de comunicación masiva y selecciono la información que emiten, para utilizarla en la creación de nuevos textos.","Socializo, analizo y corrijo los textos producidos con base en la información tomada de los medios de comunicación masiva.",2020-01-25 18:12:03.453072-05
360,Castellano,4-5,MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo el funcionamiento de algunos códigos no verbales con miras a su uso en situaciones comunicativas auténticas.,Entiendo las obras no verbales como productos de las comunidades humanas. ,2020-01-25 18:12:03.453072-05
361,Castellano,4-5,MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo el funcionamiento de algunos códigos no verbales con miras a su uso en situaciones comunicativas auténticas.,Doy cuenta de algunas estrategias empleadas para comunicar a través del lenguaje no verbal. ,2020-01-25 18:12:03.453072-05
362,Castellano,4-5,MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo el funcionamiento de algunos códigos no verbales con miras a su uso en situaciones comunicativas auténticas.,"Explico el sentido que tienen mensajes no verbales en mi contexto: señales de tránsito, indicios, banderas, colores, etc. ",2020-01-25 18:12:03.453072-05
363,Castellano,4-5,MEDIOS DE COMUNICACIÓN Y OTROS SISTEMAS SIMBÓLICOS. Caracterizo el funcionamiento de algunos códigos no verbales con miras a su uso en situaciones comunicativas auténticas.,Reconozco y uso códigos no verbales en situaciones comunicativas auténticas.,2020-01-25 18:12:03.453072-05
364,Castellano,4-5,"ÉTICA DE LA COMUNICACIÓN.  Conozco y analizo los elementos, roles, relaciones y reglas básicas de la comunicación, para inferir las intenciones y expectativas de mis interlocutores y hacer más eficaces mis procesos comunicativos. Se ha habilitado la compatibilidad con lectores de pantalla.     ","Identifico los elementos constitutivos de la comunicación: interlocutores, código, canal, mensaje y contextos. ",2020-01-25 18:12:03.453072-05
365,Castellano,4-5,"ÉTICA DE LA COMUNICACIÓN.  Conozco y analizo los elementos, roles, relaciones y reglas básicas de la comunicación, para inferir las intenciones y expectativas de mis interlocutores y hacer más eficaces mis procesos comunicativos. Se ha habilitado la compatibilidad con lectores de pantalla.     ",Caracterizo los roles desempeñados por los sujetos que participan del proceso comunicativo. ,2020-01-25 18:12:03.453072-05
366,Castellano,4-5,"ÉTICA DE LA COMUNICACIÓN.  Conozco y analizo los elementos, roles, relaciones y reglas básicas de la comunicación, para inferir las intenciones y expectativas de mis interlocutores y hacer más eficaces mis procesos comunicativos. Se ha habilitado la compatibilidad con lectores de pantalla.     ","Tengo en cuenta, en mis interacciones comunicativas, principios básicos de la comunicación: reconocimiento del otro en tanto interlocutor válido y respeto por los turnos conversacionales.",2020-01-25 18:12:03.453072-05
367,Castellano,4-5,"ÉTICA DE LA COMUNICACIÓN.  Conozco y analizo los elementos, roles, relaciones y reglas básicas de la comunicación, para inferir las intenciones y expectativas de mis interlocutores y hacer más eficaces mis procesos comunicativos. Se ha habilitado la compatibilidad con lectores de pantalla.     ","Identificó  en situaciones comunicativas reales los roles, las intenciones de los interlocutores y el respeto por los principios básicos de la comunicación.",2020-01-25 18:12:03.453072-05
368,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Reconozco significados del número en diferentes contextos (medición, conteo, comparación, codificación, localización entre otros).",2020-01-25 18:12:03.453072-05
369,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Describo, comparo y cuantifico situaciones con números, en diferentes contextos y con diversas representaciones.",2020-01-25 18:12:03.453072-05
370,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Describo situaciones que requieren el uso de medidas relativas.,2020-01-25 18:12:03.453072-05
371,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Describo situaciones de medición utilizando fracciones comunes.,2020-01-25 18:12:03.453072-05
372,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Uso representaciones –principalmente concretas y pictóricas para explicar el valor de posición en el sistema de numeración decimal.,2020-01-25 18:12:03.453072-05
373,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Uso representaciones –principalmente concretas y pictóricas para realizar equivalencias de un número en las diferentes unidades del sistema decimal.,2020-01-25 18:12:03.453072-05
374,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Reconozco propiedades de los números (ser par, ser impar, etc.) y relaciones entre ellos (ser mayor que, ser menor que, ser múltiplo de, ser divisible por, etc.) en diferentes contextos.",2020-01-25 18:12:03.453072-05
375,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Resuelvo y formulo problemas en situaciones aditivas de composición y de transformación.,2020-01-25 18:12:03.453072-05
376,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Resuelvo y formulo problemas en situaciones de variación proporcional.,2020-01-25 18:12:03.453072-05
377,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Uso diversas estrategias de cálculo (especialmente cálculo mental) y de estimación para resolver problemas en situaciones aditivas y multiplicativas.,2020-01-25 18:12:03.453072-05
378,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Identifico, si a la luz de los datos de un problema, los resultados obtenidos son o no razonables.",2020-01-25 18:12:03.453072-05
379,Matemáticas,1-3,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Identifico regularidades y propiedades de los números utilizando diferentes instrumentos de cálculo (calculadoras, ábacos, bloques multi base, etc.)",2020-01-25 18:12:03.453072-05
380,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Diferencio atributos y propiedades de objetos tridimensionales.,2020-01-25 18:12:03.453072-05
381,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Dibujo y describo cuerpos o figuras tridimensionales en distintas posiciones y tamaños.,2020-01-25 18:12:03.453072-05
382,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Reconozco nociones de horizontalidad, verticalidad, paralelismo y perpendicularidad en distintos contextos y su condición relativa con respecto a diferentes sistemas de referencia.",2020-01-25 18:12:03.453072-05
383,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Represento el espacio circundante para establecer relaciones espaciales.,2020-01-25 18:12:03.453072-05
384,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Reconozco y aplico traslaciones y giros sobre una figura.,2020-01-25 18:12:03.453072-05
385,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Reconozco y valoro simetrías en distintos aspectos del arte y el diseño.,2020-01-25 18:12:03.453072-05
386,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Reconozco congruencia y semejanza entre figuras (ampliar, reducir).",2020-01-25 18:12:03.453072-05
387,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Realizo construcciones y diseños utilizando cuerpos y figuras geométricas tridimensionales y dibujos o figuras geométricas bidimensionales.,2020-01-25 18:12:03.453072-05
388,Matemáticas,1-3,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Desarrollo habilidades para relacionar dirección, distancia y posición en el espacio.",2020-01-25 18:12:03.453072-05
389,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Reconozco en los objetos propiedades o atributos que se puedan medir(longitud, área, volumen, capacidad, peso y masa) y, en los eventos, su duración.",2020-01-25 18:12:03.453072-05
390,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,Comparo y ordeno objetos respecto a atributos medibles.,2020-01-25 18:12:03.453072-05
391,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Realizo y describo procesos de medición con patrones arbitrarios y algunos estandarizados, de acuerdo al contexto.",2020-01-25 18:12:03.453072-05
392,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,Analizo y explico sobre la pertinencia de patrones e instrumentos en procesos de medición.,2020-01-25 18:12:03.453072-05
393,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Realizo estimaciones de medidas requeridas en la resolución de problemas relativos particularmente a la vida social, económica y de las ciencias.",2020-01-25 18:12:03.453072-05
394,Matemáticas,1-3,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,Reconozco el uso de las magnitudes y sus unidades de medida en situaciones aditivas y multiplicativas.,2020-01-25 18:12:03.453072-05
395,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Clasifico y organizo datos de acuerdo a cualidades y atributos y los presento en tablas.,2020-01-25 18:12:03.453072-05
396,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Interpreto cualitativamente datos referidos a situaciones del entorno escolar.,2020-01-25 18:12:03.453072-05
397,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Describo situaciones o eventos a partir de un conjunto de datos.,2020-01-25 18:12:03.453072-05
398,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,"Represento datos relativos a mi entorno usando objetos concretos, pictogramas y diagramas de barras.",2020-01-25 18:12:03.453072-05
399,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Identifico regularidades y tendencias en un conjunto de datos.,2020-01-25 18:12:03.453072-05
400,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Explico –desde mi experiencia– la posibilidad o imposibilidad de ocurrencia de eventos cotidianos.,2020-01-25 18:12:03.453072-05
401,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Predigo si la posibilidad de ocurrencia de un evento es mayor que la de otro.,2020-01-25 18:12:03.453072-05
402,Matemáticas,1-3,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Resuelvo y formulo preguntas que requieran para su solución coleccionar y analizar datos del entorno próximo.,2020-01-25 18:12:03.453072-05
403,Matemáticas,1-3,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,"Reconozco y describo regularidades y patrones en distintos contextos (numérico, geométrico, musical, entre otros).",2020-01-25 18:12:03.453072-05
404,Matemáticas,1-3,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,"Describo cualitativamente situaciones de cambio y variación utilizando el lenguaje natural, dibujos y gráficas.",2020-01-25 18:12:03.453072-05
405,Matemáticas,1-3,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,Reconozco y genero equivalencias entre expresiones numéricas y describo cómo cambian los símbolos aunque el valor siga igual.,2020-01-25 18:12:03.453072-05
406,Matemáticas,1-3,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,Construyo secuencias numéricas y geométricas utilizando propiedades de los números y de las figuras geométricas.,2020-01-25 18:12:03.453072-05
407,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Interpreto las fracciones en diferentes contextos: situaciones de medición, relaciones parte todo, cociente, razones y proporciones.",2020-01-25 18:12:03.453072-05
408,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Identifico y uso medidas relativas en distintos contextos.,2020-01-25 18:12:03.453072-05
409,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Utilizo la notación decimal para expresar fracciones en diferentes contextos y relaciono estas dos notaciones con la de los porcentajes.,2020-01-25 18:12:03.453072-05
410,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Justifico el valor de posición en el sistema de numeración decimal en relación con el conteo recurrente de unidades.,2020-01-25 18:12:03.453072-05
411,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Resuelvo y formulo problemas cuya estrategia de solución requiera de las relaciones y propiedades de los números naturales y sus operaciones.,2020-01-25 18:12:03.453072-05
412,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Resuelvo y formulo problemas en situaciones aditivas de composición, transformación, comparación e igualación.",2020-01-25 18:12:03.453072-05
413,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Resuelvo y formulo problemas en situaciones de proporcionalidad directa, inversa y producto de medidas.",2020-01-25 18:12:03.453072-05
414,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Identifico la potenciación y la radicación en contextos matemáticos y no matemáticos.,2020-01-25 18:12:03.453072-05
415,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Modelo situaciones de dependencia mediante la proporcionalidad directa e inversa.,2020-01-25 18:12:03.453072-05
416,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,Uso diversas estrategias de cálculo y de estimación para resolver problemas en situaciones aditivas y multiplicativas.,2020-01-25 18:12:03.453072-05
417,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Identifico, en el contexto de una situación, la necesidad de un cálculo exacto o aproximado y lo razonable de los resultados obtenidos.",2020-01-25 18:12:03.453072-05
418,Matemáticas,4-5,PENSAMIENTO NUMÉRICO Y SISTEMAS NUMÉRICOS ,"Justifico regularidades y propiedades de los números, sus relaciones y operaciones.",2020-01-25 18:12:03.453072-05
419,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Comparo y clasifico objetos tridimensionales de acuerdo con componentes (caras, lados) y propiedades.",2020-01-25 18:12:03.453072-05
420,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Comparo y clasifico figuras bidimensionales de acuerdo con sus componentes (ángulos, vértices) y características.",2020-01-25 18:12:03.453072-05
421,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Identifico, represento y utilizo ángulos en giros, aberturas, inclinaciones, figuras, puntas y esquinas en situaciones estáticas y dinámicas.",2020-01-25 18:12:03.453072-05
422,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Utilizo sistemas de coordenadas para especificar localizaciones y describir relaciones espaciales.,2020-01-25 18:12:03.453072-05
423,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Identifico y justifico relaciones de congruencia y semejanza entre figuras.,2020-01-25 18:12:03.453072-05
424,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Construyo y descompongo figuras y sólidos a partir de condiciones dadas.,2020-01-25 18:12:03.453072-05
425,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,Conjeturo y verifico los resultados de aplicar transformaciones a figuras en el plano para construir diseños.,2020-01-25 18:12:03.453072-05
426,Matemáticas,4-5,PENSAMIENTO ESPACIAL Y SISTEMAS GEOMÉTRICOS,"Construyo objetos tridimensionales a partir de representaciones bidimensionales y puedo realizar el proceso contrario en contextos de arte, diseño y arquitectura.",2020-01-25 18:12:03.453072-05
427,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Diferencio y ordeno, en objetos y eventos, propiedades o atributos que se puedan medir (longitudes, distancias, áreas de superficies, volúmenes de cuerpos sólidos, volúmenes de líquidos y capacidades de recipientes; pesos y masa de cuerpos",2020-01-25 18:12:03.453072-05
428,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,Sólidos; duración de eventos o procesos; amplitud de ángulos).,2020-01-25 18:12:03.453072-05
429,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Selecciono unidades, tanto convencionales como estandarizadas, apropiadas para diferentes mediciones.",2020-01-25 18:12:03.453072-05
430,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Utilizo y justifico el uso de la estimación para resolver problemas relativos a la vida social, económica y de las ciencias, utilizando rangos de variación.",2020-01-25 18:12:03.453072-05
431,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,Utilizo diferentes procedimientos de cálculo para hallar el área de la superficie exterior y el volumen de algunos cuerpos sólidos.,2020-01-25 18:12:03.453072-05
432,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Justifico relaciones de dependencia del área y volumen, respecto a las dimensiones de figuras y sólidos.",2020-01-25 18:12:03.453072-05
433,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Reconozco el uso de algunas magnitudes (longitud, área, volumen, capacidad, peso y masa, duración, rapidez, temperatura) y de algunas de las unidades que se usan para medir cantidades de la magnitud respectiva en situaciones aditivas y multiplicativas.",2020-01-25 18:12:03.453072-05
434,Matemáticas,4-5,PENSAMIENTO MÉTRICO Y SISTEMAS DE MEDIDAS,"Describo y argumento relaciones entre el perímetro y el área de fi guras diferentes, cuando se fija una de estas medidas.",2020-01-25 18:12:03.453072-05
435,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,"Represento datos usando tablas y gráficas (pictogramas, gráficas de barras, diagramas de líneas, diagramas circulares).",2020-01-25 18:12:03.453072-05
436,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Comparo diferentes representaciones del mismo conjunto de datos.,2020-01-25 18:12:03.453072-05
437,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,"Interpreto información presentada en tablas y gráficas. (Pictogramas, gráficas  de barras, diagramas de líneas, diagramas circulares).",2020-01-25 18:12:03.453072-05
438,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Conjeturo y pongo a prueba predicciones acerca de la posibilidad de ocurrencia de eventos.,2020-01-25 18:12:03.453072-05
439,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Describo la manera como parecen distribuirse los distintos datos de un conjunto de ellos y la comparo con la manera como se distribuyen en otros conjuntos de datos.,2020-01-25 18:12:03.453072-05
440,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,Uso e interpreto la media (o promedio) y la mediana y comparo lo que indican.,2020-01-25 18:12:03.453072-05
441,Matemáticas,4-5,PENSAMIENTO ALEATORIO Y SISTEMAS DE DATOS,"Resuelvo y formulo problemas a partir de un conjunto de datos provenientes de observaciones, consultas o experimentos.",2020-01-25 18:12:03.453072-05
442,Matemáticas,4-5,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,Describo e interpreto variaciones representadas en gráficos.,2020-01-25 18:12:03.453072-05
443,Matemáticas,4-5,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,"Predigo patrones de variación en una secuencia numérica, geométrica o gráfica.",2020-01-25 18:12:03.453072-05
444,Matemáticas,4-5,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,Represento y relaciono patrones numéricos con tablas y reglas verbales.,2020-01-25 18:12:03.453072-05
445,Matemáticas,4-5,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,"Analizo y explico relaciones de dependencia entre cantidades que varían en el tiempo con cierta regularidad en situaciones económicas, sociales y de las ciencias naturales.",2020-01-25 18:12:03.453072-05
446,Matemáticas,4-5,PENSAMIENTO VARIACIONAL Y SISTEMAS ALGEBRAICOS Y ANALÍTICOS,Construyo igualdades y desigualdades numéricas como representación de relaciones entre distintos datos.,2020-01-25 18:12:03.453072-05
